"ClipID","EventID","INSTANCE_TYPE","SYNOPSIS","GENRE","TOPIC","SCENE","OBJECTS","ACTIVITIES","INSTANCE_VARIETY","INSTANCE_COMPLEXITY","AUDIO_EVIDENCE","TEXT_EVIDENCE","NON_ENG_SPEECH","NON_ENG_TEXT"
"3663","NULL","NULL","person assembles a bed, a nightstand, and a chair","Home Video","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"3665","NULL","NULL","Interview about homosexuality","Interview","INFORMATIVE","","","","","","","","",""
"3666","NULL","NULL","people assemble a crib","Home Video","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"3670","NULL","NULL","person assembling a drawer","Home Video","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"3672","NULL","NULL","person showing how to assemble a table","Tutorial","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"3675","NULL","NULL","people construct a desk","Home Video","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"3676","NULL","NULL","person tieing a knot","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"3677","NULL","NULL","person tieing a square knot","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"3678","NULL","NULL","man pushing a child on a tire swing","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"3679","NULL","NULL","man does hand stand push-ups","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"3680","NULL","NULL","people skiing","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"3681","NULL","NULL","Man works on laptop with music added.","Home Video","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"3682","NULL","NULL","montage of people skiing","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"3685","NULL","NULL","people cutting a dog's hair","Amateur Footage","GROOMING","","","","","","","","",""
"3693","NULL","NULL","montage of people doing bicycle tricks","Amateur Footage","VEHICLES","","","","","","","","",""
"3694","NULL","NULL","people riding bicycles","Amateur Footage","VEHICLES","","","","","","","","",""
"3695","NULL","NULL","people riding mountain bikes on trails","Amateur Footage","VEHICLES","","","","","","","","",""
"3696","NULL","NULL","people riding bicycles and doing tricks","Amateur Footage","VEHICLES","","","","","","","","",""
"3699","NULL","NULL","a man pumps gas into a van","Amateur Footage","VEHICLES","","","","","","","","",""
"3702","NULL","NULL","young woman pumps gas","Amateur Footage","VEHICLES","","","","","","","","",""
"3706","NULL","NULL","A girl tells a joke while wearing a mask","Home Video","COMEDY","","","","","","","","",""
"3707","NULL","NULL","a woman tells a joke to a baby","Home Video","COMEDY","","","","","","","","",""
"3708","NULL","NULL","a woman tells jokes","Home Video","COMEDY","","","","","","","","",""
"3709","NULL","NULL","A girl tells a joke, then a boy tells a joke","Home Video","COMEDY","","","","","","","","",""
"3711","NULL","NULL","A boy tells a joke","Home Video","COMEDY","","","","","","","","",""
"3715","NULL","NULL","a boy tells a joke","Home Video","COMEDY","","","","","","","","",""
"3717","NULL","NULL","a girl tries to tell a knock knock joke","Home Video","COMEDY","","","","","","","","",""
"3718","NULL","NULL","a boy tells a joke","Home Video","COMEDY","","","","","","","","",""
"3723","NULL","NULL","a girl tells a knock knock joke to another girl","Performance","COMEDY","","","","","","","","",""
"3726","NULL","NULL","a woman tells a knock knock joke","Home Video","COMEDY","","","","","","","","",""
"3727","NULL","NULL","moving firewood into shed","Home Video","OUTDOOR ACTIVITIES","","","","","","","","",""
"3728","NULL","NULL","hand sewing a book","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"3729","NULL","NULL","a person using a sewing machine","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"3730","NULL","NULL","A trainer and a dog trainer work together on clicker training","Amateur Footage","ANIMALS","","","","","","","","",""
"3731","NULL","NULL","A woman and her dog walk on a treadmill","Home Video","ANIMALS","","","","","","","","",""
"3732","NULL","NULL","A man does some basic training with his dog","Home Video","ANIMALS","","","","","","","","",""
"3733","NULL","NULL","A woman trains her dogs to heel","Home Video","ANIMALS","","","","","","","","",""
"3734","NULL","NULL","A young man gives directions about teaching your dog the sit and heel commands","Home Video","ANIMALS","","","","","","","","",""
"3742","NULL","NULL","A woman shows off the technology used to provide information about exhibits at the Canada Science and Technology Museum in Ottawa","Demonstration","SCIENCE & TECHNOLOGY","","","","","","","","",""
"3743","NULL","NULL","People playing chess","Home Video","GAMES","","","","","","","","",""
"3749","NULL","NULL","Brief footage of a marchig band.","Amateur Footage","MUSIC","","","","","","","","",""
"3750","NULL","NULL","People playing chess","Home Video","GAMES","","","","","","","","",""
"3752","NULL","NULL","An infant playing with an xylophone.","Home Video","MUSIC","","","","","","","","",""
"3753","NULL","NULL","People playing chess","Home Video","GAMES","","","","","","","","",""
"3755","NULL","NULL","A schoolgirl and a heavily tatooed male play an axylophone together.","Amateur Footage","MUSIC","","","","","","","","",""
"3758","NULL","NULL","An accordian perforamnce on the streets of Firenze, Italy.","Amateur Footage","MUSIC","","","","","","","","",""
"3759","NULL","NULL","A man practicing playing an accordian.","Amateur Footage","MUSIC","","","","","","","","",""
"3760","NULL","NULL","An adult male playing an Irish song on a flute.","Performance","MUSIC","","","","","","","","",""
"3761","NULL","NULL","A three piece band (flute, violin, acoustic guitar) performing a traditional Irish melody.","Performance","MUSIC","","","","","","","","",""
"3762","NULL","NULL","An Irish Band performing traditional Irish music with traditional Irish dancing.","Amateur Footage","MUSIC","","","","","","","","",""
"3764","NULL","NULL","A person demoing an I-phone apps that simulates playing various instrumnets.","Home Video","MUSIC","","","","","","","","",""
"3766","NULL","NULL","Video of a massive fire.","Home Video","DISASTER","","","","","","","","",""
"3767","NULL","NULL","Playing human chess","Home Video","GAMES","","","","","","","","",""
"3768","NULL","NULL","An adult male playing digital piano through iphone  using an app.","Amateur Footage","MUSIC","","","","","","","","",""
"3770","NULL","NULL","A firefighter half-heartedly attempts to put out a car fire.","Home Video","DISASTER","","","","","","","","",""
"3772","NULL","NULL","A father and daughter dance at a wedding reception. Music can be heard in background as mixed by wedding DJ.","Home Video","CELEBRATION","","","","","","","","",""
"3773","NULL","NULL","Little kid soccer tryouts","Home Video","SPORTS","","","","","","","","",""
"3775","NULL","NULL","A house on fire.","Home Video","DISASTER","","","","","","","","",""
"3776","NULL","NULL","Indoor soccer","Home Video","SPORTS","","","","","","","","",""
"3778","NULL","NULL","People in protective suits set a dummy on fire.","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"3779","NULL","NULL","Soccer highlights","Home Video","SPORTS","","","","","","","","",""
"3780","NULL","NULL","Atwo piece band consisting of a sitar & drums.","Amateur Footage","MUSIC","","","","","","","","",""
"3781","NULL","NULL","People playing soccer","Home Video","SPORTS","","","","","","","","",""
"3784","NULL","NULL","A swallow chirping.","Amateur Footage","MUSIC","","","","","","","","",""
"3788","NULL","NULL","A cockatiel whistling various songs.","Home Video","MUSIC","","","","","","","","",""
"3789","NULL","NULL","A demo of a person performing on thier homemade string instrumment.","Amateur Footage","MUSIC","","","","","","","","",""
"3791","NULL","NULL","A person excercising doing squats with free weight.","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"3792","NULL","NULL","Rally","Home Video","RALLY/PROTEST","","","","","","","","",""
"3793","NULL","NULL","People  cleaning up a destroyed structure.","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"3795","NULL","NULL","footage of a marina town.","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"3801","NULL","NULL","A person landing from para-power glider.","Amateur Footage","PERFORMANCE","","","","","","","","",""
"3806","NULL","NULL","A male rowing a boat and interacting with the camera operator.","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"3807","NULL","NULL","Protest outside health and safety offices","Home Video","RALLY/PROTEST","","","","","","","","",""
"3810","NULL","NULL","Protest outside an office building","Home Video","RALLY/PROTEST","","","","","","","","",""
"3815","NULL","NULL","Protest","Home Video","RALLY/PROTEST","","","","","","","","",""
"3816","NULL","NULL","Protest","Home Video","RALLY/PROTEST","","","","","","","","",""
"3818","NULL","NULL","Video and photos of a protest","Home Video","RALLY/PROTEST","","","","","","","","",""
"3820","NULL","NULL","Protest in Prague","Home Video","RALLY/PROTEST","","","","","","","","",""
"3825","NULL","NULL","Trying to fix a fridge that won't shut.","Home Video","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"3826","NULL","NULL","Kid fixes his camera.","Home Video","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"3832","NULL","NULL","interview with with two people","Interview","INFORMATIVE","","","","","","","","",""
"3839","NULL","NULL","Laptop repair.","Tutorial","INFORMATIVE","","","","","","","","",""
"3840","NULL","NULL","a man sews an item of clothing","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"3847","NULL","NULL","Building your own PC and repair.","Home Video","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"3849","NULL","NULL","TIme lapsed computer repair.","Home Video","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"3850","NULL","NULL","someone wins a board game","Amateur Footage","GAMES","","","","","","","","",""
"3857","NULL","NULL","Power JAck repair","Demonstration","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"3862","NULL","NULL","Electric drill repair.","Home Video","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"3863","NULL","NULL","Friends playing frisbee.","Home Video","OUTDOOR ACTIVITIES","","","","","","","","",""
"3864","NULL","NULL","Kids playing frisbee.","Home Video","OUTDOOR ACTIVITIES","","","","","","","","",""
"3867","NULL","NULL","Girl does ballet on hard wood floor.","Home Video","PERFORMANCE","","","","","","","","",""
"3868","NULL","NULL","Four piece band plays improv.","Home Video","PERFORMANCE","","","","","","","","",""
"3869","NULL","NULL","Ballet troup performs.","Home Video","PERFORMANCE","","","","","","","","",""
"3870","NULL","NULL","Fan records a Sonic Youth concert.","Amateur Footage","PERFORMANCE","","","","","","","","",""
"3872","NULL","NULL","Ballet rehearsal.","Home Video","PERFORMANCE","","","","","","","","",""
"3873","NULL","NULL","Band plays on stage.","Home Video","PERFORMANCE","","","","","","","","",""
"3874","NULL","NULL","Band plays on stage (Black Heart Procession)","Home Video","PERFORMANCE","","","","","","","","",""
"3875","NULL","NULL","Breakdancing.","Home Video","PERFORMANCE","","","","","","","","",""
"3878","NULL","NULL","person riding a segway within a set track","Amateur Footage","VEHICLES","","","","","","","","",""
"3879","NULL","NULL","person rides a segway","Amateur Footage","VEHICLES","","","","","","","","",""
"3883","NULL","NULL","People breakdancing on the street.","Home Video","PERFORMANCE","","","","","","","","",""
"3884","NULL","NULL","Outdoor breakdancing.","Home Video","PERFORMANCE","","","","","","","","",""
"3886","NULL","NULL","Young girl's jazz dane performance","Home Video","PERFORMANCE","","","","","","","","",""
"3887","NULL","NULL","Young dancer's perform.","Home Video","PERFORMANCE","","","","","","","","",""
"3890","NULL","NULL","Young men freestyle rap over music.","Home Video","PERFORMANCE","","","","","","","","",""
"3892","NULL","NULL","Man tap dancing to live music.","Home Video","PERFORMANCE","","","","","","","","",""
"3893","NULL","NULL","Band plays on stage at party.","Home Video","PERFORMANCE","","","","","","","","",""
"3895","NULL","NULL","Man performing a rap.","Home Video","PERFORMANCE","","","","","","","","",""
"3899","NULL","NULL","Man juggles.","Home Video","PERFORMANCE","","","","","","","","",""
"3902","NULL","NULL","Spanish themed ballet performance.","Home Video","PERFORMANCE","","","","","","","","",""
"3903","NULL","NULL","Artistic dance performance.","Home Video","PERFORMANCE","","","","","","","","",""
"3904","NULL","NULL","Juggling glow in the dark balls in the dark.","Amateur Footage","PERFORMANCE","","","","","","","","",""
"3905","NULL","NULL","Artistic dancing in slow motion.","Amateur Footage","PERFORMANCE","","","","","","","","",""
